Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,GUILLEMOT-PEACOCK,Géraldine,Conseillère à l'Assemblée des Français de l'étranger,Asie-Océanie,Français de l'étranger,JADOT Yannick,24/02/2022,FRANCAISDELETRANGER,,,,
Mme,LAVERGNE,Cécile,Conseillère à l'Assemblée des Français de l'étranger,Amérique latine et Caraïbes,Français de l'étranger,JADOT Yannick,24/02/2022,FRANCAISDELETRANGER,,,,
M.,LE BERRE,Renaud,Conseiller à l'Assemblée des Français de l'étranger,Péninsule Ibérique,Français de l'étranger,JADOT Yannick,24/02/2022,FRANCAISDELETRANGER,,,,
M.,SFEIR,Ramzi,Conseiller à l'Assemblée des Français de l'étranger,Canada,Français de l'étranger,JADOT Yannick,24/02/2022,FRANCAISDELETRANGER,,,,
Mme,FLORES,Tuhiata Toroaha Ana,Maire déléguée d'une commune associée ou d'une commune déléguée,Makemo,Polynésie française,MACRON Emmanuel,24/02/2022,POLYNESIEFRANCAISE,,,,
Mme,SAGE,Maina,Députée,1ère circonscription,Polynésie française,MACRON Emmanuel,24/02/2022,POLYNESIEFRANCAISE,,,,
M.,SANGUE,Alain,Maire délégué d'une commune associée ou d'une commune déléguée,Teva I Uta,Polynésie française,MACRON Emmanuel,24/02/2022,POLYNESIEFRANCAISE,,,,
M.,BARTHELEMY,Franck,Conseiller à l'Assemblée des Français de l'étranger,Asie-Océanie,Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
M.,FRANCK,David,Président du conseil consulaire,Ukraine,Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
M.,FRASLIN,Jean-Hervé,Conseiller à l'Assemblée des Français de l'étranger,"Afrique centrale, australe et orientale",Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
M.,MALLET,Guillaume,Président du conseil consulaire,Chine - 4e circonscription,Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
M.,SADEQUE,Vincent,Président du conseil consulaire,Djibouti,Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
M.,SCHAULI,Frédéric,Conseiller à l'Assemblée des Français de l'étranger,Benelux,Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
Mme,SOUIHI,Warda,Conseillère à l'Assemblée des Français de l'étranger,Etats-Unis d'Amérique,Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
Mme,YEBKA,Belma,Présidente du conseil consulaire,Singapour,Français de l'étranger,MACRON Emmanuel,24/02/2022,FRANCAISDELETRANGER,,,,
M.,LENORMAND,Stéphane,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Saint-Pierre-et-Miquelon,MÉLENCHON Jean-Luc,24/02/2022,SAINTPIERREETMIQUELON,,,,
M.,TILLEWA,Maurice,Maire,Ouvéa,Nouvelle-Calédonie,MÉLENCHON Jean-Luc,24/02/2022,NOUVELLECALEDONIE,,,,
M.,CLAQUIN,Gaël,Président du conseil consulaire,"Afrique du Sud, Mozambique, Namibie, Bostwana",Français de l'étranger,MÉLENCHON Jean-Luc,24/02/2022,FRANCAISDELETRANGER,,,,
Mme,FELEU,Yannick,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Wallis et Futuna,PÉCRESSE Valérie,24/02/2022,WALLISETFUTUNA,,,,
Mme,CHIARA EPOUSE MONTAGNAT,Pascale,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,FROGIER,Pierre,Sénateur,,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
Mme,HERLIN EPOUSE JALABERT,Nadine,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,LECOURIEUX,Eddie,Maire,Mont-Dore (Le),Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,NATUREL,Georges,Maire,Dumbéa,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,PAAGALUA,Lionel,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,PONGA,Alcide,Maire,Kouaoua,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,TRAN AP,Julien,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
Mme,TUFELE,Aniseta,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,VAKIE,Christophe,Maire,Île-des-Pins (L'),Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
Mme,VENDEGOU,Laura,Membre d'une assemblée d'une collectivité territoriale d'outre-mer à statut particulier,,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,VITTORI,Pascal,Maire,Boulouparis,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,WEISS,Wilfrid,Maire,Koumac,Nouvelle-Calédonie,PÉCRESSE Valérie,24/02/2022,NOUVELLECALEDONIE,,,,
M.,BOUZIGUES,Frédéric,Président du conseil consulaire,Guinée,Français de l'étranger,PÉCRESSE Valérie,24/02/2022,FRANCAISDELETRANGER,,,,
Mme,KATENDE,Madeleine,Présidente du conseil consulaire,République démocratique du Congo,Français de l'étranger,PÉCRESSE Valérie,24/02/2022,FRANCAISDELETRANGER,,,,
M.,MEIMAND,Armand,Président du conseil consulaire,"Iran, Pakistan, Afghanistan, Azerbaïdjan, Turkmenistan, Kazakhstan, Tadjikistan, Ouzbékistan, Kirghizstan",Français de l'étranger,PÉCRESSE Valérie,24/02/2022,FRANCAISDELETRANGER,,,,
Mme,PESTOTNIK PREBEG,Tea,Présidente du conseil consulaire,Croatie,Français de l'étranger,PÉCRESSE Valérie,24/02/2022,FRANCAISDELETRANGER,,,,
M.,PITON,Olivier,Conseiller à l'Assemblée des Français de l'étranger,Etats-Unis d'Amérique,Français de l'étranger,PÉCRESSE Valérie,24/02/2022,FRANCAISDELETRANGER,,,,
M.,RIGAUD,Laurent,Conseiller à l'Assemblée des Français de l'étranger,Asie centrale et Moyen-Orient,Français de l'étranger,PÉCRESSE Valérie,24/02/2022,FRANCAISDELETRANGER,,,,
M.,DIDIER,Geoffroy,Représentant français au Parlement européen,,Parlement européen,PÉCRESSE Valérie,24/02/2022,PARLEMENTEUROPEEN,,,,
Mme,PARMEGIANI,Nathalie,Présidente du conseil consulaire,Suède,Français de l'étranger,TAUBIRA Christiane,24/02/2022,FRANCAISDELETRANGER,,,,
M.,TEAGAI,Ernest Igino,Maire,Tatakoto,Polynésie française,ZEMMOUR Éric,24/02/2022,POLYNESIEFRANCAISE,,,,
M.,CHEVRIER,Christian Henri,Président du conseil consulaire,"Thaïlande, Birmanie",Français de l'étranger,ZEMMOUR Éric,24/02/2022,FRANCAISDELETRANGER,,,,
M.,LEDUCQ,Pierre,Conseiller à l'Assemblée des Français de l'étranger,Asie-Océanie,Français de l'étranger,ZEMMOUR Éric,24/02/2022,FRANCAISDELETRANGER,,,,
